X_Value,Temperature_0,Temperature_1,Temperature_2
222.5,118.396446,122.64424,118.384566
222.6,118.277651,122.558541,118.310726
222.7,118.277651,122.558541,118.310726
222.8,118.277651,122.558541,118.310726
222.9,118.242247,122.493394,118.242247
223,118.242247,122.493394,118.242247
223.1,118.242247,122.493394,118.242247
223.2,118.178195,122.402799,118.170742
223.3,118.178195,122.402799,118.170742
223.4,118.178195,122.402799,118.170742
223.5,118.119037,122.311042,118.089925
223.6,118.119037,122.311042,118.089925
223.7,118.119037,122.311042,118.089925
223.8,118.055689,122.229795,118.028208
223.9,118.055689,122.229795,118.028208
224,118.055689,122.229795,118.028208
224.1,117.995371,122.113769,117.968356
224.2,117.995371,122.113769,117.968356
224.3,117.995371,122.113769,117.968356
224.4,117.922945,122.072216,117.876604
224.5,117.922945,122.072216,117.876604
224.6,117.922945,122.072216,117.876604
224.7,117.849358,121.958768,117.83492
224.8,117.849358,121.958768,117.83492
224.9,117.849358,121.958768,117.83492
225,117.737819,121.858865,117.745038
225.1,117.737819,121.858865,117.745038
225.2,117.737819,121.858865,117.745038
225.3,117.667267,121.786742,117.71174
225.4,117.667267,121.786742,117.71174
225.5,117.667267,121.786742,117.71174
225.6,117.59858,121.684049,117.621864
225.7,117.59858,121.684049,117.621864
225.8,117.59858,121.684049,117.621864
225.9,117.524542,121.617535,117.567847
226,117.524542,121.617535,117.567847
226.1,117.524542,121.617535,117.567847
226.2,117.447945,121.50015,117.489386
226.3,117.447945,121.50015,117.489386
226.4,117.447945,121.50015,117.489386
226.5,117.372982,121.410074,117.407436
226.6,117.372982,121.410074,117.407436
226.7,117.372982,121.410074,117.407436
226.8,117.302212,121.332137,117.341321
226.9,117.302212,121.332137,117.341321
227,117.302212,121.332137,117.341321
227.1,117.228884,121.254437,117.265897
227.2,117.228884,121.254437,117.265897
227.3,117.228884,121.254437,117.265897
227.4,117.131584,121.150142,117.171155
227.5,117.131584,121.150142,117.171155
227.6,117.131584,121.150142,117.171155
227.7,117.071531,121.074783,117.133446
227.8,117.071531,121.074783,117.133446
227.9,117.071531,121.074783,117.133446
228,116.989834,120.989629,117.051514
228.1,116.989834,120.989629,117.051514
228.2,116.989834,120.989629,117.051514
228.3,116.906978,120.909845,116.988205
228.4,116.906978,120.909845,116.988205
228.5,116.906978,120.909845,116.988205
228.6,116.825987,120.824932,116.930484
228.7,116.825987,120.824932,116.930484
228.8,116.825987,120.824932,116.930484
228.9,116.744767,120.746089,116.853216
229,116.744767,120.746089,116.853216
229.1,116.744767,120.746089,116.853216
229.2,116.689382,120.661884,116.774322
229.3,116.689382,120.661884,116.774322
229.4,116.689382,120.661884,116.774322
229.5,116.590018,120.566488,116.711955
229.6,116.590018,120.566488,116.711955
229.7,116.590018,120.566488,116.711955
229.8,116.501131,120.482526,116.661922
229.9,116.501131,120.482526,116.661922
230,116.501131,120.482526,116.661922
230.1,116.405036,120.374314,116.567912
230.2,116.405036,120.374314,116.567912
230.3,116.405036,120.374314,116.567912
230.4,116.337097,120.273337,116.48717
230.5,116.337097,120.273337,116.48717
230.6,116.337097,120.273337,116.48717
230.7,116.242175,120.193353,116.381536
230.8,116.242175,120.193353,116.381536
230.9,116.242175,120.193353,116.381536
231,116.137952,120.104279,116.324767
231.1,116.137952,120.104279,116.324767
231.2,116.137952,120.104279,116.324767
231.3,116.048855,120.033163,116.27335
231.4,116.048855,120.033163,116.27335
231.5,116.048855,120.033163,116.27335
231.6,115.984885,119.923347,116.198205
231.7,115.984885,119.923347,116.198205
231.8,115.984885,119.923347,116.198205
231.9,115.909055,119.842214,116.13609
232,115.909055,119.842214,116.13609
232.1,115.909055,119.842214,116.13609
232.2,115.839741,119.76901,116.039085
232.3,115.839741,119.76901,116.039085
232.4,115.839741,119.76901,116.039085
232.5,115.750427,119.669935,115.980931
232.6,115.750427,119.669935,115.980931
232.7,115.750427,119.669935,115.980931
232.8,115.691353,119.603266,115.928361
232.9,115.691353,119.603266,115.928361
233,115.691353,119.603266,115.928361
233.1,115.591814,119.526809,115.862768
233.2,115.591814,119.526809,115.862768
233.3,115.591814,119.526809,115.862768
233.4,115.536698,119.444529,115.785315
233.5,115.536698,119.444529,115.785315
233.6,115.536698,119.444529,115.785315
233.7,115.43368,119.339645,115.713912
233.8,115.43368,119.339645,115.713912
233.9,115.43368,119.339645,115.713912
234,115.324158,119.241294,115.621349
234.1,115.324158,119.241294,115.621349
234.2,115.324158,119.241294,115.621349
234.3,115.209062,119.163222,115.511117
234.4,115.209062,119.163222,115.511117
234.5,115.209062,119.163222,115.511117
234.6,115.107459,119.071638,115.424844
234.7,115.107459,119.071638,115.424844
234.8,115.107459,119.071638,115.424844
234.9,115.013999,118.97703,115.333924
235,115.013999,118.97703,115.333924
235.1,115.013999,118.97703,115.333924
235.2,114.951927,118.893844,115.291372
235.3,114.951927,118.893844,115.291372
235.4,114.951927,118.893844,115.291372
235.5,114.884511,118.830468,115.203482
235.6,114.884511,118.830468,115.203482
235.7,114.884511,118.830468,115.203482
235.8,114.809891,118.775947,115.104437
235.9,114.809891,118.775947,115.104437
236,114.809891,118.775947,115.104437
236.1,114.757589,118.647107,115.047476
236.2,114.757589,118.647107,115.047476
236.3,114.757589,118.647107,115.047476
236.4,114.718538,118.598184,114.99075
236.5,114.718538,118.598184,114.99075
236.6,114.718538,118.598184,114.99075
236.7,114.639277,118.510823,114.919846
236.8,114.639277,118.510823,114.919846
236.9,114.639277,118.510823,114.919846
237,114.586516,118.421138,114.846154
237.1,114.586516,118.421138,114.846154
237.2,114.586516,118.421138,114.846154
237.3,114.513768,118.322373,114.771769
237.4,114.513768,118.322373,114.771769
237.5,114.513768,118.322373,114.771769
237.6,114.430798,118.26321,114.704824
237.7,114.430798,118.26321,114.704824
237.8,114.430798,118.26321,114.704824
237.9,114.378973,118.179826,114.657407
238,114.378973,118.179826,114.657407
238.1,114.378973,118.179826,114.657407
238.2,114.310184,118.12649,114.600926
238.3,114.310184,118.12649,114.600926
238.4,114.310184,118.12649,114.600926
238.5,114.266264,118.025413,114.543053
238.6,114.266264,118.025413,114.543053
238.7,114.266264,118.025413,114.543053
238.8,114.156118,117.961836,114.461708
238.9,114.156118,117.961836,114.461708
239,114.156118,117.961836,114.461708
239.1,114.08943,117.88196,114.410114
239.2,114.08943,117.88196,114.410114
239.3,114.08943,117.88196,114.410114
239.4,114.023441,117.790444,114.318318
239.5,114.023441,117.790444,114.318318
239.6,114.023441,117.790444,114.318318
239.7,113.953273,117.714534,114.249765
239.8,113.953273,117.714534,114.249765
239.9,113.953273,117.714534,114.249765
240,113.907502,117.649804,114.184699
240.1,113.907502,117.649804,114.184699
240.2,113.907502,117.649804,114.184699
240.3,113.832925,117.556904,114.117081
240.4,113.832925,117.556904,114.117081
240.5,113.832925,117.556904,114.117081
240.6,113.745805,117.467501,114.036685
240.7,113.745805,117.467501,114.036685
240.8,113.745805,117.467501,114.036685
240.9,113.645449,117.412558,113.99463
241,113.645449,117.412558,113.99463
241.1,113.645449,117.412558,113.99463
241.2,113.574134,117.342485,113.920978
241.3,113.574134,117.342485,113.920978
241.4,113.574134,117.342485,113.920978
241.5,113.53209,117.243549,113.841288
241.6,113.53209,117.243549,113.841288
241.7,113.53209,117.243549,113.841288
241.8,113.447076,117.169759,113.786693
241.9,113.447076,117.169759,113.786693
242,113.447076,117.169759,113.786693
242.1,113.37066,117.109704,113.731169
242.2,113.37066,117.109704,113.731169
242.3,113.37066,117.109704,113.731169
242.4,113.319795,117.010084,113.664033
242.5,113.319795,117.010084,113.664033
242.6,113.319795,117.010084,113.664033
242.7,113.241527,116.906978,113.57065
242.8,113.241527,116.906978,113.57065
242.9,113.241527,116.906978,113.57065
243,113.170229,116.843674,113.516295
243.1,113.170229,116.843674,113.516295
243.2,113.170229,116.843674,113.516295
243.3,113.094521,116.774555,113.431746
243.4,113.094521,116.774555,113.431746
243.5,113.094521,116.774555,113.431746
243.6,113.007206,116.718936,113.384596
243.7,113.007206,116.718936,113.384596
243.8,113.007206,116.718936,113.384596
243.9,112.93615,116.633998,113.330944
244,112.93615,116.633998,113.330944
244.1,112.93615,116.633998,113.330944
244.2,112.902713,116.569308,113.262197
244.3,112.902713,116.569308,113.262197
244.4,112.902713,116.569308,113.262197
244.5,112.798922,116.479259,113.178125
244.6,112.798922,116.479259,113.178125
244.7,112.798922,116.479259,113.178125
244.8,112.750628,116.420857,113.128427
244.9,112.750628,116.420857,113.128427
245,112.750628,116.420857,113.128427
245.1,112.674706,116.328256,113.07664
245.2,112.674706,116.328256,113.07664
245.3,112.674706,116.328256,113.07664
245.4,112.617361,116.237522,112.976554
245.5,112.617361,116.237522,112.976554
245.6,112.617361,116.237522,112.976554
245.7,112.51823,116.183316,112.916413
245.8,112.51823,116.183316,112.916413
245.9,112.51823,116.183316,112.916413
246,112.443015,116.085144,112.8644
246.1,112.443015,116.085144,112.8644
246.2,112.443015,116.085144,112.8644
246.3,112.380338,116.030711,112.779186
246.4,112.380338,116.030711,112.779186
246.5,112.380338,116.030711,112.779186
246.6,112.300487,115.950692,112.702335
246.7,112.300487,115.950692,112.702335
246.8,112.300487,115.950692,112.702335
246.9,112.225513,115.881608,112.654043
247,112.225513,115.881608,112.654043
247.1,112.225513,115.881608,112.654043
247.2,112.160755,115.809737,112.569768
247.3,112.160755,115.809737,112.569768
247.4,112.160755,115.809737,112.569768
247.5,112.063043,115.726704,112.529373
247.6,112.063043,115.726704,112.529373
247.7,112.063043,115.726704,112.529373
247.8,111.987151,115.656467,112.446497
247.9,111.987151,115.656467,112.446497
248,111.987151,115.656467,112.446497
248.1,111.937951,115.55693,112.378249
248.2,111.937951,115.55693,112.378249
248.3,111.937951,115.55693,112.378249
248.4,111.866241,115.469724,112.289113
248.5,111.866241,115.469724,112.289113
248.6,111.866241,115.469724,112.289113
248.7,111.782004,115.397172,112.227602
248.8,111.782004,115.397172,112.227602
248.9,111.782004,115.397172,112.227602
249,111.742788,115.325553,112.149382
249.1,111.742788,115.325553,112.149382
249.2,111.742788,115.325553,112.149382
249.3,111.667838,115.259517,112.092983
249.4,111.667838,115.259517,112.092983
249.5,111.667838,115.259517,112.092983
249.6,111.588482,115.175814,112.009663
249.7,111.588482,115.175814,112.009663
249.8,111.588482,115.175814,112.009663
249.9,111.534421,115.117456,111.917064
250,111.534421,115.117456,111.917064
250.1,111.534421,115.117456,111.917064
250.2,111.438367,115.045849,111.870419
250.3,111.438367,115.045849,111.870419
250.4,111.438367,115.045849,111.870419
250.5,111.342318,114.971687,111.775043
250.6,111.342318,114.971687,111.775043
250.7,111.342318,114.971687,111.775043
250.8,111.257178,114.902643,111.669694
250.9,111.257178,114.902643,111.669694
251,111.257178,114.902643,111.669694
251.1,111.169954,114.823606,111.615862
251.2,111.169954,114.823606,111.615862
251.3,111.169954,114.823606,111.615862
251.4,111.113353,114.730161,111.525604
251.5,111.113353,114.730161,111.525604
251.6,111.113353,114.730161,111.525604
251.7,111.037502,114.660894,111.385702
251.8,111.037502,114.660894,111.385702
251.9,111.037502,114.660894,111.385702
252,110.948433,114.584192,111.314247
252.1,110.948433,114.584192,111.314247
252.2,110.948433,114.584192,111.314247
252.3,110.827827,114.508423,111.231196
252.4,110.827827,114.508423,111.231196
252.5,110.827827,114.508423,111.231196
252.6,110.744798,114.409649,111.150932
252.7,110.744798,114.409649,111.150932
252.8,110.744798,114.409649,111.150932
252.9,110.668499,114.365726,111.08343
253,110.668499,114.365726,111.08343
253.1,110.668499,114.365726,111.08343
253.2,110.584318,114.275094,110.982066
253.3,110.584318,114.275094,110.982066
253.4,110.584318,114.275094,110.982066
253.5,110.567622,114.203521,110.905756
253.6,110.567622,114.203521,110.905756
253.7,110.567622,114.203521,110.905756
253.8,110.469301,114.111736,110.839887
253.9,110.469301,114.111736,110.839887
254,110.469301,114.111736,110.839887
254.1,110.380261,114.065264,110.748045
254.2,110.380261,114.065264,110.748045
254.3,110.380261,114.065264,110.748045
254.4,110.338293,114.004388,110.711402
254.5,110.338293,114.004388,110.711402
254.6,110.338293,114.004388,110.711402
254.7,110.301891,113.919351,110.643453
254.8,110.301891,113.919351,110.643453
254.9,110.301891,113.919351,110.643453
255,110.230247,113.848258,110.573419
255.1,110.230247,113.848258,110.573419
255.2,110.230247,113.848258,110.573419
255.3,110.141219,113.759512,110.500374
255.4,110.141219,113.759512,110.500374
255.5,110.141219,113.759512,110.500374
255.6,110.077928,113.704918,110.442867
255.7,110.077928,113.704918,110.442867
255.8,110.077928,113.704918,110.442867
255.9,110.031794,113.633601,110.339916
256,110.031794,113.633601,110.339916
256.1,110.031794,113.633601,110.339916
256.2,109.972911,113.527909,110.286588
256.3,109.972911,113.527909,110.286588
256.4,109.972911,113.527909,110.286588
256.5,109.886214,113.488421,110.205903
256.6,109.886214,113.488421,110.205903
256.7,109.886214,113.488421,110.205903
256.8,109.806242,113.389009,110.146087
256.9,109.806242,113.389009,110.146087
257,109.806242,113.389009,110.146087
257.1,109.71144,113.324905,110.077696
257.2,109.71144,113.324905,110.077696
257.3,109.71144,113.324905,110.077696
257.4,109.656508,113.258713,110.019971
257.5,109.656508,113.258713,110.019971
257.6,109.656508,113.258713,110.019971
257.7,109.596479,113.199955,109.94718
257.8,109.596479,113.199955,109.94718
257.9,109.596479,113.199955,109.94718
258,109.531817,113.125408,109.887141
258.1,109.531817,113.125408,109.887141
258.2,109.531817,113.125408,109.887141
258.3,109.451861,113.032286,109.84982
258.4,109.451861,113.032286,109.84982
258.5,109.451861,113.032286,109.84982
258.6,109.362176,112.94985,109.790248
258.7,109.362176,112.94985,109.790248
258.8,109.362176,112.94985,109.790248
258.9,109.323244,112.882279,109.678295
259,109.323244,112.882279,109.678295
259.1,109.323244,112.882279,109.678295
259.2,109.233565,112.802637,109.643065
259.3,109.233565,112.802637,109.643065
259.4,109.233565,112.802637,109.643065
259.5,109.076464,112.750163,109.565886
259.6,109.076464,112.750163,109.565886
259.7,109.076464,112.750163,109.565886
259.8,109.024563,112.668902,109.457191
259.9,109.024563,112.668902,109.457191
260,109.024563,112.668902,109.457191
260.1,108.952971,112.616665,109.389289
260.2,108.952971,112.616665,109.389289
260.3,108.952971,112.616665,109.389289
260.4,108.903622,112.563036,109.319536
260.5,108.903622,112.563036,109.319536
260.6,108.903622,112.563036,109.319536
260.7,108.803307,112.475515,109.231943
260.8,108.803307,112.475515,109.231943
260.9,108.803307,112.475515,109.231943
261,108.703693,112.387302,109.171928
261.1,108.703693,112.387302,109.171928
261.2,108.703693,112.387302,109.171928
261.3,108.652035,112.32486,109.112378
261.4,108.652035,112.32486,109.112378
261.5,108.652035,112.32486,109.112378
261.6,108.606169,112.256617,109.039624
261.7,108.606169,112.256617,109.039624
261.8,108.606169,112.256617,109.039624
261.9,108.571886,112.210658,108.999309
262,108.571886,112.210658,108.999309
262.1,108.571886,112.210658,108.999309
262.2,108.525096,112.127333,108.925169
262.3,108.525096,112.127333,108.925169
262.4,108.525096,112.127333,108.925169
262.5,108.428044,112.059097,108.877211
262.6,108.428044,112.059097,108.877211
262.7,108.428044,112.059097,108.877211
262.8,108.369677,111.978796,108.801917
262.9,108.369677,111.978796,108.801917
263,108.369677,111.978796,108.801917
263.1,108.307143,111.929364,108.731028
263.2,108.307143,111.929364,108.731028
263.3,108.307143,111.929364,108.731028
263.4,108.246463,111.848837,108.674041
263.5,108.246463,111.848837,108.674041
263.6,108.246463,111.848837,108.674041
263.7,108.170964,111.778523,108.656436
263.8,108.170964,111.778523,108.656436
263.9,108.170964,111.778523,108.656436
264,108.124184,111.725848,108.548491
264.1,108.124184,111.725848,108.548491
264.2,108.124184,111.725848,108.548491
264.3,108.038501,111.649043,108.505175
264.4,108.038501,111.649043,108.505175
264.5,108.038501,111.649043,108.505175
264.6,107.978988,111.539061,108.454681
264.7,107.978988,111.539061,108.454681
264.8,107.978988,111.539061,108.454681
264.9,107.927119,111.493586,108.413916
265,107.927119,111.493586,108.413916
265.1,107.927119,111.493586,108.413916
265.2,107.858348,111.445095,108.390986
265.3,107.858348,111.445095,108.390986
265.4,107.858348,111.445095,108.390986
265.5,107.825237,111.37155,108.330767
265.6,107.825237,111.37155,108.330767
265.7,107.825237,111.37155,108.330767
265.8,107.748829,111.296616,108.290236
265.9,107.748829,111.296616,108.290236
266,107.748829,111.296616,108.290236
266.1,107.698355,111.238155,108.203618
266.2,107.698355,111.238155,108.203618
266.3,107.698355,111.238155,108.203618
266.4,107.617322,111.172738,108.157995
266.5,107.617322,111.172738,108.157995
266.6,107.617322,111.172738,108.157995
266.7,107.575418,111.09874,108.1001
266.8,107.575418,111.09874,108.1001
266.9,107.575418,111.09874,108.1001
267,107.505734,111.034023,108.060269
267.1,107.505734,111.034023,108.060269
267.2,107.505734,111.034023,108.060269
267.3,107.441609,110.957247,108.012797
267.4,107.441609,110.957247,108.012797
267.5,107.441609,110.957247,108.012797
267.6,107.399477,110.89903,107.942633
267.7,107.399477,110.89903,107.942633
267.8,107.399477,110.89903,107.942633
267.9,107.316374,110.829682,107.880114
268,107.316374,110.829682,107.880114
268.1,107.316374,110.829682,107.880114
268.2,107.261051,110.768222,107.86321
268.3,107.261051,110.768222,107.86321
268.4,107.261051,110.768222,107.86321
268.5,107.215683,110.69169,107.794442
268.6,107.215683,110.69169,107.794442
268.7,107.215683,110.69169,107.794442
268.8,107.160363,110.652497,107.750218
268.9,107.160363,110.652497,107.750218
269,107.160363,110.652497,107.750218
269.1,107.115229,110.571564,107.702986
269.2,107.115229,110.571564,107.702986
269.3,107.115229,110.571564,107.702986
269.4,107.043016,110.518693,107.65043
269.5,107.043016,110.518693,107.65043
269.6,107.043016,110.518693,107.65043
269.7,106.986776,110.445186,107.591856
269.8,106.986776,110.445186,107.591856
269.9,106.986776,110.445186,107.591856
270,106.919428,110.369131,107.561296
270.1,106.919428,110.369131,107.561296
270.2,106.919428,110.369131,107.561296
270.3,106.864811,110.327627,107.50041
270.4,106.864811,110.327627,107.50041
270.5,106.864811,110.327627,107.50041
270.6,106.799088,110.242535,107.428414
270.7,106.799088,110.242535,107.428414
270.8,106.799088,110.242535,107.428414
270.9,106.738458,110.1804,107.38281
271,106.738458,110.1804,107.38281
271.1,106.738458,110.1804,107.38281
271.2,106.658624,110.11618,107.329568
271.3,106.658624,110.11618,107.329568
271.4,106.658624,110.11618,107.329568
271.5,106.585272,110.065873,107.273319
271.6,106.585272,110.065873,107.273319
271.7,106.585272,110.065873,107.273319
271.8,106.500586,109.982879,107.212674
271.9,106.500586,109.982879,107.212674
272,106.500586,109.982879,107.212674
272.1,106.432562,109.906381,107.139069
272.2,106.432562,109.906381,107.139069
272.3,106.432562,109.906381,107.139069
272.4,106.359681,109.863729,107.09324
272.5,106.359681,109.863729,107.09324
272.6,106.359681,109.863729,107.09324
272.7,106.294207,109.789089,107.026815
272.8,106.294207,109.789089,107.026815
272.9,106.294207,109.789089,107.026815
273,106.240072,109.731605,106.966872
273.1,106.240072,109.731605,106.966872
273.2,106.240072,109.731605,106.966872
273.3,106.189407,109.66717,106.904154
273.4,106.189407,109.66717,106.904154
273.5,106.189407,109.66717,106.904154
273.6,106.119775,109.614325,106.843058
273.7,106.119775,109.614325,106.843058
273.8,106.119775,109.614325,106.843058
273.9,106.078367,109.551516,106.786823
274,106.078367,109.551516,106.786823
274.1,106.078367,109.551516,106.786823
274.2,106.014753,109.481525,106.729665
274.3,106.014753,109.481525,106.729665
274.4,106.014753,109.481525,106.729665
274.5,105.957619,109.422892,106.656773
274.6,105.957619,109.422892,106.656773
274.7,105.957619,109.422892,106.656773
274.8,105.915289,109.358468,106.587586
274.9,105.915289,109.358468,106.587586
275,105.915289,109.358468,106.587586
275.1,105.846823,109.315597,106.555655
275.2,105.846823,109.315597,106.555655
275.3,105.846823,109.315597,106.555655
275.4,105.799639,109.231479,106.512618
275.5,105.799639,109.231479,106.512618
275.6,105.799639,109.231479,106.512618
275.7,105.754306,109.187685,106.442279
275.8,105.754306,109.187685,106.442279
275.9,105.754306,109.187685,106.442279
276,105.692091,109.118171,106.391378
276.1,105.692091,109.118171,106.391378
276.2,105.692091,109.118171,106.391378
276.3,105.611145,109.041014,106.320119
276.4,105.611145,109.041014,106.320119
276.5,105.611145,109.041014,106.320119
276.6,105.525809,108.987492,106.306006
276.7,105.525809,108.987492,106.306006
276.8,105.525809,108.987492,106.306006
276.9,105.479326,108.920998,106.248631
277,105.479326,108.920998,106.248631
277.1,105.479326,108.920998,106.248631
277.2,105.383127,108.834814,106.171826
277.3,105.383127,108.834814,106.171826
277.4,105.383127,108.834814,106.171826
277.5,105.346591,108.813964,106.089702
277.6,105.346591,108.813964,106.089702
277.7,105.346591,108.813964,106.089702
277.8,105.275371,108.751646,106.065644
277.9,105.275371,108.751646,106.065644
278,105.275371,108.751646,106.065644
278.1,105.239763,108.699523,106.011515
278.2,105.239763,108.699523,106.011515
278.3,105.239763,108.699523,106.011515
278.4,105.205542,108.638831,105.962245
278.5,105.205542,108.638831,105.962245
278.6,105.205542,108.638831,105.962245
278.7,105.153518,108.56679,105.931249
278.8,105.153518,108.56679,105.931249
278.9,105.153518,108.56679,105.931249
279,105.116755,108.510735,105.881056
279.1,105.116755,108.510735,105.881056
279.2,105.116755,108.510735,105.881056
279.3,105.078606,108.435225,105.803109
279.4,105.078606,108.435225,105.803109
279.5,105.078606,108.435225,105.803109
279.6,105.010402,108.380331,105.781136
279.7,105.010402,108.380331,105.781136
279.8,105.010402,108.380331,105.781136
279.9,104.960233,108.321734,105.718689
280,104.960233,108.321734,105.718689
280.1,104.960233,108.321734,105.718689
280.2,104.910065,108.289078,105.687003
280.3,104.910065,108.289078,105.687003
280.4,104.910065,108.289078,105.687003
280.5,104.845103,108.220061,105.631728
280.6,104.845103,108.220061,105.631728
280.7,104.845103,108.220061,105.631728
280.8,104.817593,108.182544,105.576686
280.9,104.817593,108.182544,105.576686
281,104.817593,108.182544,105.576686
281.1,104.748011,108.087132,105.525577
281.2,104.748011,108.087132,105.525577
281.3,104.748011,108.087132,105.525577
281.4,104.666412,108.061658,105.48002
281.5,104.666412,108.061658,105.48002
281.6,104.666412,108.061658,105.48002
281.7,104.632895,107.972273,105.428451
281.8,104.632895,107.972273,105.428451
281.9,104.632895,107.972273,105.428451
282,104.586665,107.932676,105.379196
282.1,104.586665,107.932676,105.379196
282.2,104.586665,107.932676,105.379196
282.3,104.521945,107.876872,105.32393
282.4,104.521945,107.876872,105.32393
282.5,104.521945,107.876872,105.32393
282.6,104.481959,107.813197,105.262885
282.7,104.481959,107.813197,105.262885
282.8,104.481959,107.813197,105.262885
282.9,104.419785,107.755775,105.202536
283,104.419785,107.755775,105.202536
283.1,104.419785,107.755775,105.202536
283.2,104.402219,107.725676,105.170628
283.3,104.402219,107.725676,105.170628
283.4,104.402219,107.725676,105.170628
283.5,104.328261,107.653208,105.178489
283.6,104.328261,107.653208,105.178489
283.7,104.328261,107.653208,105.178489
283.8,104.274412,107.570093,105.08901
283.9,104.274412,107.570093,105.08901
284,104.274412,107.570093,105.08901
284.1,104.224262,107.523097,105.055254
284.2,104.224262,107.523097,105.055254
284.3,104.224262,107.523097,105.055254
284.4,104.165794,107.458508,104.996299
284.5,104.165794,107.458508,104.996299
284.6,104.165794,107.458508,104.996299
284.7,104.114492,107.4092,104.902898
284.8,104.114492,107.4092,104.902898
284.9,104.114492,107.4092,104.902898
285,104.040775,107.332577,104.855275
285.1,104.040775,107.332577,104.855275
285.2,104.040775,107.332577,104.855275
285.3,103.982775,107.290217,104.818056
285.4,103.982775,107.290217,104.818056
285.5,103.982775,107.290217,104.818056
285.6,103.926394,107.223321,104.756564
285.7,103.926394,107.223321,104.756564
285.8,103.926394,107.223321,104.756564
285.9,103.856613,107.169158,104.688603
286,103.856613,107.169158,104.688603
286.1,103.856613,107.169158,104.688603
286.2,103.815023,107.093703,104.627578
286.3,103.815023,107.093703,104.627578
286.4,103.815023,107.093703,104.627578
286.5,103.752639,107.038156,104.539049
286.6,103.752639,107.038156,104.539049
286.7,103.752639,107.038156,104.539049
286.8,103.690951,106.986081,104.470864
286.9,103.690951,106.986081,104.470864
287,103.690951,106.986081,104.470864
287.1,103.642433,106.952291,104.394592
287.2,103.642433,106.952291,104.394592
287.3,103.642433,106.952291,104.394592
287.4,103.557414,106.843289,104.349293
287.5,103.557414,106.843289,104.349293
287.6,103.557414,106.843289,104.349293
287.7,103.507514,106.78798,104.294288
287.8,103.507514,106.78798,104.294288
287.9,103.507514,106.78798,104.294288
288,103.492036,106.751417,104.235355
288.1,103.492036,106.751417,104.235355
288.2,103.492036,106.751417,104.235355
288.3,103.434745,106.693797,104.176656
288.4,103.434745,106.693797,104.176656
288.5,103.434745,106.693797,104.176656
288.6,103.392008,106.664872,104.163714
288.7,103.392008,106.664872,104.163714
288.8,103.392008,106.664872,104.163714
288.9,103.310466,106.586661,104.102475
289,103.310466,106.586661,104.102475
289.1,103.310466,106.586661,104.102475
289.2,103.270966,106.538532,104.047477
289.3,103.270966,106.538532,104.047477
289.4,103.270966,106.538532,104.047477
289.5,103.21114,106.459401,104.008193
289.6,103.21114,106.459401,104.008193
289.7,103.21114,106.459401,104.008193
289.8,103.139537,106.395311,103.944417
289.9,103.139537,106.395311,103.944417
290,103.139537,106.395311,103.944417
290.1,103.074172,106.348345,103.893583
290.2,103.074172,106.348345,103.893583
290.3,103.074172,106.348345,103.893583
290.4,103.005114,106.286341,103.837897
290.5,103.005114,106.286341,103.837897
290.6,103.005114,106.286341,103.837897
290.7,102.913887,106.222952,103.760495
290.8,102.913887,106.222952,103.760495
290.9,102.913887,106.222952,103.760495
291,102.798417,106.143602,103.696496
291.1,102.798417,106.143602,103.696496
291.2,102.798417,106.143602,103.696496
291.3,102.731908,106.083688,103.62834
291.4,102.731908,106.083688,103.62834
291.5,102.731908,106.083688,103.62834
291.6,102.660322,106.024006,103.559032
291.7,102.660322,106.024006,103.559032
291.8,102.660322,106.024006,103.559032
291.9,102.654318,105.987921,103.515137
292,102.654318,105.987921,103.515137
292.1,102.654318,105.987921,103.515137
292.2,102.624299,105.935644,103.475403
292.3,102.624299,105.935644,103.475403
292.4,102.624299,105.935644,103.475403
292.5,102.575346,105.87296,103.404945
292.6,102.575346,105.87296,103.404945
292.7,102.575346,105.87296,103.404945
292.8,102.513925,105.835952,103.367753
292.9,102.513925,105.835952,103.367753
293,102.513925,105.835952,103.367753
293.1,102.490373,105.759163,103.33241
293.2,102.490373,105.759163,103.33241
293.3,102.490373,105.759163,103.33241
293.4,102.38901,105.696948,103.261495
293.5,102.38901,105.696948,103.261495
293.6,102.38901,105.696948,103.261495
293.7,102.322285,105.63936,103.207445
293.8,102.322285,105.63936,103.207445
293.9,102.322285,105.63936,103.207445
294,102.253715,105.597038,103.148545
294.1,102.253715,105.597038,103.148545
294.2,102.253715,105.597038,103.148545
294.3,102.211466,105.525809,103.109741
294.4,102.211466,105.525809,103.109741
294.5,102.211466,105.525809,103.109741
294.6,102.131818,105.445101,103.05685
294.7,102.131818,105.445101,103.05685
294.8,102.131818,105.445101,103.05685
294.9,102.123276,105.395152,103.019665
295,102.123276,105.395152,103.019665
295.1,102.123276,105.395152,103.019665
295.2,102.01593,105.328092,102.960309
295.3,102.01593,105.328092,102.960309
295.4,102.01593,105.328092,102.960309
295.5,101.909282,105.277221,102.890562
295.6,101.909282,105.277221,102.890562
295.7,101.909282,105.277221,102.890562
295.8,101.843265,105.196524,102.809963
295.9,101.843265,105.196524,102.809963
296,101.843265,105.196524,102.809963
296.1,101.763401,105.147044,102.766779
296.2,101.763401,105.147044,102.766779
296.3,101.763401,105.147044,102.766779
296.4,101.729702,105.043463,102.695191
296.5,101.729702,105.043463,102.695191
296.6,101.729702,105.043463,102.695191
296.7,101.682848,105.006934,102.640694
